"id","offer_name","click_url","app_id"
"100000511","CTV_Liobank_0820_1rs2xmgn-UA-CPA-aos-VN-rentrack","https://view.adjust.com/impression/1rs2xmgn?campaign=Dolemobi_0820&adgroup=DL_lx820_01&creative=dl_820&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_hiprf1=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dhiprf1","com.ocb.liobank"
"100000512","C_Liobank_0820_1rs2xmgn-UA-CPA-aos-VN-rentrack","https://liobank.go.link?adj_t=1rs2xmgn&adj_campaign=DL_0820&adj_adgroup=DL_820&adj_cross_device_tracking=1&adj_os_name={os}&adj_click_id={transaction_id}&adj_android_id={android_id}&adj_idfv={idfv}&adj_idfa={idfa}&adj_gps_adid={gaid}&adj_ip_address={ip}&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&adj_event_callback_hiprf1=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dhiprf1","com.ocb.liobank"
"100000513","CTV_Liobank_0820_1rd8whrt-UA-CPA-aos-VN-rentrack","https://view.adjust.com/impression/1rd8whrt?campaign=Dolemobi_0820&adgroup=DL_lx820_01&creative=dl_820&cross_device_tracking=1&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_hiprf1=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dhiprf1","com.ocb.liobank"
"100000520","AirBridge_Galaxy Play-VTA-UA-CPA-aos-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","vn.fimplus.app.and"
"100000521","AirBridge_Galaxy Play-VTA-UA-CPA-ios-VN-","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000522","AirBridge_Galaxy Play-CTA-UA-CPA-aos-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=click&user_agent={ua}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","vn.fimplus.app.and"
"100000523","AirBridge_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000574","AirBridge_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000575","AirBridge_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000576","AirBridge_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000577","AirBridge_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000578","AirBridge_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000579","AirBridge_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000596","BingoPlus-UA-CPA-aos-PH-adzflick","https://impressions.onelink.me/xoYJ?pid=adzflick_int&af_siteid={aff}&c=Sio_CPA_UA&af_sub_siteid={affiliate_sub_id}&af_c_id={c_id}&af_ad={offer_id}&af_sub1=OM-Activation-Broad_Activation_CPFD&af_viewthrough_lookback=24h&af_ip={ip}&af_lang={language}&af_ua={ua}&clickid={transaction_id}&advertising_id={gaid}&af_prt=scaleio&af_xplatform=true&af_xplatform_vt_lookback=72h&android_id={android_id}&idfa={idfa}&idfv={idfv}&is_ctv=yes","com.intech.c66app"
"100000597","BingoPlus-UA-CPA-ios-PH-adzflick","https://impressions.onelink.me/xoYJ?pid=adzflick_int&af_siteid={aff}&c=Sio_CPA_UA&af_sub_siteid={affiliate_sub_id}&af_c_id={c_id}&af_ad={offer_id}&af_sub1=OM-Activation-Broad_Activation_CPFD&af_viewthrough_lookback=24h&af_ip={ip}&af_lang={language}&af_ua={ua}&clickid={transaction_id}&advertising_id={gaid}&af_prt=scaleio&af_xplatform=true&af_xplatform_vt_lookback=72h&android_id={android_id}&idfa={idfa}&idfv={idfv}&is_ctv=yes","com.intech.c66app"
"100000598","BingoPlus-RT-CPA-aos-PH-adzflick","https://impressions.onelink.me/xoYJ?pid=adzflick_int&af_siteid={site_id}&c=Sio_CPA_RT&af_sub_siteid={aff}&af_c_id={c_id}&af_ad={offer_id}&af_sub1=OM-Activation-Broad_Activation_CPFD&is_retargeting=true&af_dp=bingoplus%3A%2F%2Fhome&af_reengagement_window=30d&af_inactivity_window=2d&af_viewthrough_lookback=24h&af_ip={ip}&af_lang={language}&af_ua={ua}&clickid={transaction_id}&advertising_id={gaid}&af_prt=scaleio&af_xplatform=true&af_xplatform_vt_lookback=72h&android_id={android_id}&idfa={idfa}&idfv={idfv}&is_ctv=yes","com.intech.c66app"
"100000599","BingoPlus-RT-CPA-ios-PH-adzflick","https://impressions.onelink.me/xoYJ?pid=adzflick_int&af_siteid={site_id}&c=Sio_CPA_RT&af_sub_siteid={aff}&af_c_id={c_id}&af_ad={offer_id}&af_sub1=OM-Activation-Broad_Activation_CPFD&is_retargeting=true&af_dp=bingoplus%3A%2F%2Fhome&af_reengagement_window=30d&af_inactivity_window=2d&af_viewthrough_lookback=24h&af_ip={ip}&af_lang={language}&af_ua={ua}&clickid={transaction_id}&advertising_id={gaid}&af_prt=scaleio&af_xplatform=true&af_xplatform_vt_lookback=72h&android_id={android_id}&idfa={idfa}&idfv={idfv}&is_ctv=yes","com.intech.c66app"
"100000608","AirBridge_IS_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/ironsource?campaign=ironSource_first_time_user&routing_short_id=bz56t4&tracking_template_id=d9c00e57909c52a8c69cec35c8188a44&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000609","AirBridge_IS_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/ironsource?campaign=ironSource_first_time_user&routing_short_id=bz56t4&tracking_template_id=d9c00e57909c52a8c69cec35c8188a44&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000610","AirBridge_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/rentracks?campaign=Dolemobi_first_time_user&routing_short_id=2vwts3&tracking_template_id=be17d66e2eab733a884509787c82edf8&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000623","AirBridge_MTG_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/mintegral?campaign=Mintegral_first_time_user&routing_short_id=xtlfhl&tracking_template_id=0d274bdfd1f13f3704c89c8d8bfed105&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000624","AirBridge_MTG_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/mintegral?campaign=Mintegral_first_time_user&routing_short_id=xtlfhl&tracking_template_id=0d274bdfd1f13f3704c89c8d8bfed105&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000625","AirBridge_ACL_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/adcolony?campaign=Adcolony_first_time_user&routing_short_id=qyzo0r&tracking_template_id=26b4aef20891cb873558e126252cd063&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000626","AirBridge_ACL_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/adcolony?campaign=Adcolony_first_time_user&routing_short_id=qyzo0r&tracking_template_id=26b4aef20891cb873558e126252cd063&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000627","Taurus_0826-UA-CPA-aos-IN-moca","https://view.adjust.com/impression/1rhlsqsi?campaign=moca&adgroup=21988cross_device_tracking=1&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_wbvo7r=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dwbvo7r&event_callback_oim6z4=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Doim6z4&is_ctv=yes&is_proxy=yes&test=yes","com.callbreak.fastmatch"
"100000628","AirBridge_UA_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/unityads?campaign=Unityads_first_time_user&tracking_template_id=5cded01159f9c22ce07b289c30266948&user_agent={user_agent}&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000629","AirBridge_UA_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/unityads?campaign=Unityads_first_time_user&tracking_template_id=5cded01159f9c22ce07b289c30266948&user_agent={user_agent}&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000630","Moneyman_0826-UA-CPA-aos-RU-top","https://impression.appsflyer.com/ru.moneyman?pid=bidease_int&c=toptraffic_android&af_siteid={{.AppBundle}}&af_ad_type={{.AppsflyerAdType}}&af_sub5=TT16mi&af_ad=TT16mi&af_sub1=Android_TT16mi&af_sub2={click_id}&af_viewthrough_lookback=24h&clickid={{.BidID}}&af_engagement_type={{.AppsflyerEngagementType}}&af_ad_format={{.AppsflyerAdFormat}}&viewability={{.AppsflyerViewability}}&af_ad_tran_id={{.AppsflyerTransactionID}}&is_skoverlay={{IsSKOverlay}}&is_autostore={{.IsAutoStore}}&af_prt=toptraffic","ru.moneyman"
"100000631","Moneyman_0826-UA-CPA-aos-RU-top","https://impression.appsflyer.com/ru.moneyman?pid=xiaomiglobal_int&af_siteid={tagId}&c=toptraffic_android&af_cost_model=CPI&af_adset={siteName}&af_ad=TT17mi&af_channel={channelName}&af_ad_type={adType}&af_sub1=Android_TT17mi&af_sub5=TT17mi&af_sub2={click_id}&af_viewthrough_lookback=24h&clickid={ext}&advertising_id={gaid}&af_prt=toptraffic","ru.moneyman"
"100000632","AirBridge_IS_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/ironsource?campaign=ironSource_first_time_user&routing_short_id=bz56t4&tracking_template_id=d9c00e57909c52a8c69cec35c8188a44&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000633","AirBridge_IS_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/ironsource?campaign=ironSource_first_time_user&routing_short_id=bz56t4&tracking_template_id=d9c00e57909c52a8c69cec35c8188a44&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000634","AirBridge_MTG_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/mintegral?campaign=Mintegral_first_time_user&routing_short_id=xtlfhl&tracking_template_id=0d274bdfd1f13f3704c89c8d8bfed105&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000635","AirBridge_MTG_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/mintegral?campaign=Mintegral_first_time_user&routing_short_id=xtlfhl&tracking_template_id=0d274bdfd1f13f3704c89c8d8bfed105&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000636","AirBridge_ACL_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/adcolony?campaign=Adcolony_first_time_user&routing_short_id=qyzo0r&tracking_template_id=26b4aef20891cb873558e126252cd063&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000637","AirBridge_ACL_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/adcolony?campaign=Adcolony_first_time_user&routing_short_id=qyzo0r&tracking_template_id=26b4aef20891cb873558e126252cd063&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000638","AirBridge_UA_Galaxy Play-VTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/unityads?campaign=Unityads_first_time_user&tracking_template_id=5cded01159f9c22ce07b289c30266948&user_agent={user_agent}&ad_type=view&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000639","AirBridge_UA_Galaxy Play-CTA-UA-CPA-ios-VN-rentrack","https://abr.ge/@galaxyplay/unityads?campaign=Unityads_first_time_user&tracking_template_id=5cded01159f9c22ce07b289c30266948&ad_type=click&user_agent={user_agent}&ip={ip}&click_id={transaction_id}&campaign_id={offer_id}&gaid_raw={gaid}&ifa_raw={idfa}&sub_id={affiliate_sub_id}","1064825671"
"100000640","Galaxy Play_0826_CTA-UA-CPA-ios-VN-omega","https://abr.ge/@galaxyplay/omega?ad_group_id={OID}&campaign=GP_OMG_DOL871&campaign_id={AFF_CLICK_ID}&click_id={TID}&gaid_raw={DEVICE_ID}&ifa_raw={S1}&routing_short_id=9y0xsy&sub_id={AFFID}&sub_id_1={SUB_AFFID}&sub_id_2={SOURCE}&sub_id_3={S2}&tracking_template_id=bab3fb04a40d44825659285087404d1c&ad_type=click","1064825671"
"100000641","Galaxy Play_0826_CTA-UA-CPA-ios-VN-","https://abr.ge/@galaxyplay/omega?ad_group_id={OID}&campaign=GP_OMG_DOL871&campaign_id={AFF_CLICK_ID}&click_id={TID}&gaid_raw={DEVICE_ID}&ifa_raw={S1}&routing_short_id=9y0xsy&sub_id={AFFID}&sub_id_1={SUB_AFFID}&sub_id_2={SOURCE}&sub_id_3={S2}&tracking_template_id=bab3fb04a40d44825659285087404d1c&ad_type=click","1064825671"
"100000642","Galaxy Play_0826_CTA-UA-CPA-ios-VN-omega","https://abr.ge/@galaxyplay/omega?ad_group_id={OID}&campaign=GP_OMG_DOL871&campaign_id={AFF_CLICK_ID}&click_id={TID}&gaid_raw={DEVICE_ID}&ifa_raw={S1}&routing_short_id=9y0xsy&sub_id={AFFID}&sub_id_1={SUB_AFFID}&sub_id_2={SOURCE}&sub_id_3={S2}&tracking_template_id=bab3fb04a40d44825659285087404d1c&ad_type=click","1064825671"
"100000643","Galaxy Play_0826_CTA-UA-CPA-ios-VN-omega","https://abr.ge/@galaxyplay/omega?ad_group_id={OID}&campaign=GP_OMG_DOL871&campaign_id={AFF_CLICK_ID}&click_id={TID}&gaid_raw={DEVICE_ID}&ifa_raw={S1}&routing_short_id=9y0xsy&sub_id={AFFID}&sub_id_1={SUB_AFFID}&sub_id_2={SOURCE}&sub_id_3={S2}&tracking_template_id=bab3fb04a40d44825659285087404d1c&ad_type=click","1064825671"
"100000644","Galaxy Play_0826_VTA-UA-CPA-ios-VN-omega","https://abr.ge/@galaxyplay/omega?ad_group_id={OID}&campaign=GP_OMG_DOL871&campaign_id={AFF_CLICK_ID}&click_id={TID}&gaid_raw={DEVICE_ID}&ifa_raw={S1}&routing_short_id=9y0xsy&sub_id={AFFID}&sub_id_1={SUB_AFFID}&sub_id_2={SOURCE}&sub_id_3={S2}&tracking_template_id=bab3fb04a40d44825659285087404d1c&ad_type=view","1064825671"
"100000645","Galaxy Play_0826_VTA-UA-CPA-ios-VN-omega","https://abr.ge/@galaxyplay/omega?ad_group_id={OID}&campaign=GP_OMG_DOL871&campaign_id={AFF_CLICK_ID}&click_id={TID}&gaid_raw={DEVICE_ID}&ifa_raw={S1}&routing_short_id=9y0xsy&sub_id={AFFID}&sub_id_1={SUB_AFFID}&sub_id_2={SOURCE}&sub_id_3={S2}&tracking_template_id=bab3fb04a40d44825659285087404d1c&ad_type=view","1064825671"
"100000646","Galaxy Play_0826_CTA-UA-CPA-ios-VN-bidroid","https://abr.ge/@galaxyplay/bidroid?ad_group=BD_DoleMobi&campaign=bidroid_first_time_user&click_id={clickid}&gaid_raw={sub3}&ifa_raw={sub3}&routing_short_id=vblp1q&sub_id={pid}_{sub2}&tracking_template_id=32640eb5959917a63e0e04911eaa7c72&ad_type=click","1064825671"
"100000647","Galaxy Play_0826_CTA-UA-CPA-ios-VN-bidroid","https://abr.ge/@galaxyplay/bidroid?ad_group=BD_DoleMobi&campaign=bidroid_first_time_user&click_id={clickid}&gaid_raw={sub3}&ifa_raw={sub3}&routing_short_id=vblp1q&sub_id={pid}_{sub2}&tracking_template_id=32640eb5959917a63e0e04911eaa7c72&ad_type=click","1064825671"
"100000648","Galaxy Play_0826_CTA-UA-CPA-ios-VN-bidroid","https://abr.ge/@galaxyplay/bidroid?ad_group=BD_DoleMobi&campaign=bidroid_first_time_user&click_id={clickid}&gaid_raw={sub3}&ifa_raw={sub3}&routing_short_id=vblp1q&sub_id={pid}_{sub2}&tracking_template_id=32640eb5959917a63e0e04911eaa7c72&ad_type=click","1064825671"
